                10ten.txt         1one.txt          2two.txt          3three.txt        4four.txt         5five.txt         6six.txt          7seven.txt        8eight.txt        9nine.txt         
seldom  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
select  	|  0.081229229478   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.091432823637   0.000000000000   0.000000000000   0.000000000000   
send    	|  0.000000000000   0.142909147931   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
sens    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
septemb 	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
seri    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.125862516171   0.000000000000   0.000000000000   
shall   	|  0.000000000000   0.000000000000   0.000000000000   0.376024736486   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
similar 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.153665537573   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
sinc    	|  0.081229229478   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.109793464333   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
singular	|  0.000000000000   0.285818295861   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
sir     	|  0.191107058140   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
skene   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.251725032343   0.000000000000   0.000000000000   
sketch  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.178240705119   
son     	|  0.000000000000   0.142909147931   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
special 	|  0.000000000000   0.000000000000   0.139288394510   0.000000000000   0.130629745817   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
speech  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.130629745817   0.109793464333   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
sprang  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.129154899699   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
stafford	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
staffordshir	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
state   	|  0.000000000000   0.000000000000   0.278576789021   0.000000000000   0.130629745817   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
statesman	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.129154899699   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
studi   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.091432823637   0.000000000000   0.099889120301   0.000000000000   
subject 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
suffic  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.125862516171   0.000000000000   0.000000000000   
sum     	|  0.000000000000   0.142909147931   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
support 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.129154899699   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
suppos  	|  0.000000000000   0.142909147931   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
sure    	|  0.000000000000   0.121485831918   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.099889120301   0.000000000000   
taken   	|  0.000000000000   0.000000000000   0.163851088328   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
task    	|  0.000000000000   0.000000000000   0.000000000000   0.106551793208   0.000000000000   0.000000000000   0.091432823637   0.000000000000   0.000000000000   0.000000000000   
tast    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.089120352560   
teach   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
tell    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.125862516171   0.000000000000   0.000000000000   
tennyson	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.356481410238   
text    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.089120352560   
theme   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
thought 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.109793464333   0.000000000000   0.000000000000   0.000000000000   0.075760441709   
thu     	|  0.000000000000   0.000000000000   0.000000000000   0.106551793208   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.075760441709   
told    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
topic   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
tradit  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
tranquil	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
treatment	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
tri     	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
trust   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.129154899699   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
twenti  	|  0.000000000000   0.142909147931   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
typic   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.258309799398   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
unaffect	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.089120352560   
unawar  	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
unessenti	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.089120352560   
unfinish	|  0.000000000000   0.000000000000   0.000000000000   0.093220228149   0.000000000000   0.000000000000   0.079992916337   0.093607664611   0.000000000000   0.000000000000   
unit    	|  0.000000000000   0.000000000000   0.327702176655   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
unlock  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
usa     	|  0.000000000000   0.000000000000   0.000000000000   0.125341578829   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
usual   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.125862516171   0.000000000000   0.000000000000   
vain    	|  0.000000000000   0.000000000000   0.000000000000   0.125341578829   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
variant 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
vast    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
ventur  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.089120352560   
veteran 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
vice    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.235007965034   0.000000000000   
vii.    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.125862516171   0.000000000000   0.000000000000   
virtu   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.235007965034   0.000000000000   
vol     	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.125862516171   0.000000000000   0.000000000000   
wait    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.153665537573   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
walton  	|  0.286660587210   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
wander  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
washington	|  0.000000000000   0.121485831918   0.000000000000   0.000000000000   0.000000000000   0.109793464333   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
white   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.153665537573   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
wide    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.107556467389   0.000000000000   0.000000000000   0.000000000000   
wish    	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.130629745817   0.109793464333   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
wittic  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.129154899699   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
wonder  	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.117503982517   0.000000000000   
work    	|  0.000000000000   0.000000000000   0.000000000000   0.074430442528   0.000000000000   0.000000000000   0.063869272586   0.074739785982   0.069776314446   0.105843046518   
world   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.235007965034   0.000000000000   
write   	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.089120352560   
written 	|  0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.215112934778   0.000000000000   0.000000000000   0.000000000000   
yeomen  	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   
yoxhal  	|  0.095553529070   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   0.000000000000   



